,btc_PriceUSD,btc_AdrActCnt,btc_BlkCnt,btc_BlkSizeByte,btc_BlkSizeMeanByte,btc_DiffMean,btc_FeeMeanNtv,btc_FeeMedNtv,btc_FeeTotNtv,btc_TxCnt,btc_TxTfr,btc_TxTfrValMeanNtv,btc_TxTfrValMedNtv,btc_TxTfrValNtv
2010-12-04,0.205000526008182,731.0,229.0,131745.0,575.305676855895,8078.19525792513,5.74066842105263e-05,0.0,0.01090727,190.0,313.0,209.420802133642,1.0,65548.71106783
2010-12-05,0.202850017533606,685.0,239.0,114947.0,480.949790794979,8078.19525792513,0.000208333333333333,0.0,0.04,192.0,317.0,60.9542902208202,4.1,19322.51
2010-12-06,0.204,742.0,241.0,122361.0,507.721991701245,8078.19525792513,0.000198189166666667,0.0,0.04518713,228.0,377.0,248.219949458462,1.0,93578.92094584
2010-12-07,0.233420385739334,1138.0,239.0,178758.0,747.941422594142,8078.19525792513,0.000218625363636364,0.0,0.07214637,330.0,541.0,159.883386686969,5.25,86496.91219765
2010-12-08,0.2388,903.0,238.0,147965.0,621.701680672269,8078.19525792513,0.000141843971631206,0.0,0.04,282.0,481.0,61.7850629639501,1.7,29718.61528566
2010-12-09,0.199991694330801,857.0,223.0,148006.0,663.704035874439,8321.51121546701,0.000136529706959707,0.0,0.03727261,273.0,449.0,111.653652561247,2.57,50132.49
2010-12-10,0.204,644.0,147.0,113839.0,774.414965986395,12251.9997603745,0.000305676855895197,0.0,0.07,229.0,389.0,99.0908740359897,5.0,38546.35
2010-12-11,0.228,1052.0,175.0,156081.0,891.891428571429,12251.9997603745,0.000319476784741144,0.0,0.11724798,367.0,642.0,93.8627410870405,10.0,60259.87977788
2010-12-12,0.219853611922852,1220.0,171.0,183976.0,1075.88304093567,12251.9997603745,0.000308245062240664,0.0,0.14857412,482.0,873.0,56.1728497960023,1.1,49038.89787191
2010-12-13,0.227605236703682,1685.0,141.0,248357.0,1761.39716312057,12251.9997603745,0.000610738196078431,0.0,0.31147648,510.0,909.0,210.262000272849,0.44,191128.15824802
2010-12-14,0.24669,1103.0,171.0,173838.0,1016.59649122807,12251.9997603745,0.000104092319148936,0.0,0.04892339,470.0,779.0,134.637384597651,0.05,104882.52260157
2010-12-15,0.24,1081.0,196.0,178293.0,909.658163265306,12251.9997603745,0.000152213363431151,0.0,0.06743052,443.0,713.0,156.863488679607,0.15,111843.66742856
2010-12-16,0.24996,954.0,173.0,154336.0,892.115606936416,12251.9997603745,0.000289300167597765,0.0,0.10356946,358.0,595.0,141.908924369748,1.0,84435.81
2010-12-17,0.242655815312683,795.0,166.0,162579.0,979.39156626506,12251.9997603745,0.000797390952380952,0.0,0.23443294,294.0,475.0,130.916645800084,2.0,62185.40675504
2010-12-18,0.241,879.0,161.0,142922.0,887.714285714286,12251.9997603745,0.000191194367816092,0.0,0.06653564,348.0,618.0,139.465421047104,2.0,86189.63020711
2010-12-19,0.2401,1089.0,184.0,191084.0,1038.5,12251.9997603745,0.000311712102425876,0.0,0.11564519,371.0,615.0,157.898652504683,0.25,97107.67129038
2010-12-20,0.267,1460.0,159.0,267155.0,1680.22012578616,12251.9997603745,8.71172561768531e-05,0.0,0.06699317,769.0,1411.0,60.5665910777108,0.23,85459.46001065
2010-12-21,0.241436002337814,1083.0,196.0,181877.0,927.94387755102,12673.3773942086,0.000346420323325635,0.0,0.15,433.0,762.0,131.994382664357,3.15,100579.71959024
2010-12-22,0.25,1237.0,157.0,198202.0,1262.43312101911,14484.1623612254,0.000266338217054264,0.0,0.13743052,516.0,913.0,93.5539453307338,3.67,85414.75208696
2010-12-23,0.249970127995324,1002.0,145.0,158639.0,1094.06206896552,14484.1623612254,0.000165745856353591,0.0,0.06,362.0,648.0,91.475987654321,2.05,59276.44
2010-12-24,0.248,845.0,148.0,148266.0,1001.7972972973,14484.1623612254,0.000206578575197889,0.0,0.07829328,379.0,688.0,93.7177023072238,2.49,64477.77918737
2010-12-25,0.2499,1076.0,168.0,168438.0,1002.60714285714,14484.1623612254,0.000145011870967742,0.0,0.06743052,465.0,874.0,123.802940503432,5.0,108203.77
2010-12-26,0.264962127410871,1032.0,145.0,165728.0,1142.95172413793,14484.1623612254,0.000217870592255125,0.0,0.09564519,439.0,800.0,86.3220002044,1.46,69057.60016352
2010-12-27,0.264785388661601,1151.0,166.0,185862.0,1119.65060240964,14484.1623612254,0.000229220026455026,0.0,0.08664517,378.0,674.0,120.968202250593,2.15,81532.5683169
2010-12-28,0.281,1015.0,169.0,183482.0,1085.69230769231,14484.1623612254,0.000197447505285412,0.0,0.09339267,473.0,855.0,69.4338953976374,1.58,59365.98056498
2010-12-29,0.3,1042.0,165.0,172265.0,1044.0303030303,14484.1623612254,0.000385188746736292,0.0,0.14752729,383.0,672.0,162.288834577247,3.9,109058.09683591
2010-12-30,0.3,1049.0,169.0,169925.0,1005.47337278107,14484.1623612254,0.000203545202020202,0.0,0.0806039,396.0,694.0,92.5827809798271,1.855,64252.45
2010-12-31,0.3,876.0,162.0,150554.0,929.345679012346,14484.1623612254,6.11272513089005e-05,0.0,0.02335061,382.0,668.0,85.9535928143713,5.11,57417.0
2011-01-01,0.3,1071.0,181.0,199691.0,1103.26519337017,14484.1623612254,0.000188483255813953,0.0,0.08915258,473.0,842.0,65.4829928741093,6.115,55136.68
2011-01-02,0.29997,1097.0,175.0,186426.0,1065.29142857143,14484.1623612254,0.000209754354066986,0.0,0.08767732,418.0,716.0,68.3808868550559,4.4,48960.71498822
2011-01-03,0.295,1405.0,156.0,394362.0,2527.96153846154,15968.4818440261,0.000730445356068205,0.0,0.72825402,997.0,1456.0,46.1004354501854,0.05,67122.23401547
2011-01-04,0.29895,1111.0,141.0,250643.0,1777.60992907801,16307.420938524,4.47474109263658e-05,0.0,0.03767732,842.0,1289.0,30.7792119908456,0.12,39674.4042562
2011-01-05,0.298916302162478,1497.0,154.0,378765.0,2459.51298701299,16307.420938524,7.44958914728682e-05,0.0,0.08648973,1161.0,1711.0,29.6502805846639,0.13,50731.63008036
2011-01-06,0.298,1166.0,141.0,209626.0,1486.70921985816,16307.420938524,0.000179356473988439,0.0,0.09308601,519.0,895.0,35.7569488093073,1.0,32002.46918433
2011-01-07,0.32,1269.0,164.0,282660.0,1723.53658536585,16307.420938524,4.90700338218715e-05,0.0,0.04352512,887.0,1408.0,39.4435180177699,1.0,55536.47336902
2011-01-08,0.3229,1439.0,170.0,375024.0,2206.02352941176,16307.420938524,1.44826333059885e-05,0.0,0.01765433,1219.0,1874.0,30.7449265451814,0.96,57615.99234567
2011-01-09,0.323,1390.0,163.0,351117.0,2154.09202453988,16307.420938524,0.000140845070422535,0.0,0.15,1065.0,1654.0,24.7124453998368,1.01,40874.38469133
2011-01-10,0.32659,1458.0,162.0,380601.0,2349.38888888889,16307.420938524,5.04238988860326e-05,0.0,0.05884469,1167.0,1770.0,44.9117173534407,0.255,79493.73971559
2011-01-11,0.32659,1564.0,172.0,393449.0,2287.49418604651,16307.420938524,4.38796885521886e-05,0.0,0.05212907,1188.0,1855.0,57.0524830991429,1.0,105832.35614891
2011-01-12,0.318799621274109,1248.0,167.0,317685.0,1902.30538922156,16307.420938524,0.000283400809716599,0.0,0.28,988.0,1478.0,39.8987627959946,0.305,58970.37141248
2011-01-13,0.3176,1700.0,188.0,383345.0,2039.06914893617,16307.420938524,2.263055353902e-05,0.0,0.02493887,1102.0,1696.0,72.9871926121875,0.55,123786.27867027
2011-01-14,0.399990005844535,1622.0,181.0,372424.0,2057.59116022099,16307.420938524,6.01285833333333e-05,0.0,0.06493887,1080.0,1653.0,48.8013802744949,0.74,80668.68159374
2011-01-15,0.386,1425.0,157.0,302591.0,1927.33121019108,17270.7703984514,0.000131337759699625,0.0,0.10493887,799.0,1414.0,40.5183857358699,1.645,57292.99743052
2011-01-16,0.38679,1501.0,174.0,283037.0,1626.64942528736,18437.6443921663,0.000118028180574555,0.0,0.0862786,731.0,1333.0,48.5556565027307,2.0,64724.69011814
2011-01-17,0.3495,1356.0,181.0,244556.0,1351.13812154696,18437.6443921663,0.000241335572519084,0.0,0.1580748,655.0,1220.0,49.4601365828197,2.17,60341.36663104
2011-01-18,0.31299,1462.0,141.0,269957.0,1914.58865248227,18437.6443921663,8.1473884180791e-05,0.0,0.05768351,708.0,1294.0,80.3467335695827,1.23,103968.67323904
2011-01-19,0.31299,1523.0,169.0,281867.0,1667.85207100592,18437.6443921663,6.84931506849315e-05,0.0,0.05,730.0,1354.0,43.8350396662629,2.035,59352.64370812
2011-01-20,0.39,1474.0,186.0,267946.0,1440.56989247312,18437.6443921663,0.000129995554072096,0.0,0.09736667,749.0,1381.0,38.162548493664,1.75,52702.47946975
2011-01-21,0.41991,1931.0,174.0,377296.0,2168.36781609195,18437.6443921663,5.17272131147541e-05,0.0,0.05048576,976.0,1780.0,33.9319800441461,1.055,60398.92447858
2011-01-22,0.44003552893045,2184.0,165.0,530184.0,3213.23636363636,18437.6443921663,0.000373594068471338,0.0,0.46923415,1256.0,2224.0,30.7558035465468,0.6,68400.90708752
2011-01-23,0.4424,1918.0,170.0,364688.0,2145.22352941176,18437.6443921663,0.00039284375273523,0.0,0.35905919,914.0,1679.0,47.8002095620191,1.1,80256.55185463
2011-01-24,0.4199,2090.0,188.0,438874.0,2334.43617021277,18437.6443921663,0.000207612456747405,0.0,0.24,1156.0,2122.0,35.2609552001696,1.03,74823.74693476
2011-01-25,0.41,1410.0,156.0,255885.0,1640.28846153846,18437.6443921663,0.000166749565826331,0.0,0.11905919,714.0,1293.0,37.6021229288786,1.55,48619.54494704
2011-01-26,0.415085129748685,1771.0,180.0,336956.0,1871.97777777778,18437.6443921663,0.000616686819830713,0.0,0.51,827.0,1495.0,326.583210702341,1.62,488241.9
2011-01-27,0.4212,1472.0,160.0,264146.0,1650.9125,20649.5128773971,0.000278184480234261,0.0,0.19,683.0,1243.0,492.942557569743,2.27,612727.59905919
2011-01-28,0.444484044418469,1790.0,158.0,347866.0,2201.6835443038,22012.3813379938,0.000114464099895942,0.0,0.11,961.0,1764.0,27.4578117913832,1.935,48435.58
2011-01-29,0.439,2012.0,161.0,470966.0,2925.25465838509,22012.3813379938,0.000339062352941177,0.0,0.39195608,1156.0,2088.0,31.160780651341,1.23,65063.71
2011-01-30,0.477142033898305,3365.0,156.0,1049800.0,6729.48717948718,22012.3813379938,0.00108004895865237,0.0,2.82108788,2612.0,5039.0,85.7958062299147,2.0,432325.06759254
2011-01-31,0.525136870251315,2089.0,170.0,471771.0,2775.12352941176,22012.3813379938,0.000740367658767773,0.0,0.78108788,1055.0,1965.0,77.7979286632315,3.93,152872.92982325
2011-02-01,0.707510116890707,1901.0,164.0,424267.0,2586.99390243902,22012.3813379938,0.000901639344262295,0.0,0.77,854.0,1554.0,82.3212682077027,4.605,127927.25079477
2011-02-02,0.725434821741671,1491.0,158.0,307923.0,1948.87974683544,22012.3813379938,8.0027166437414e-05,0.0,0.05817975,727.0,1317.0,81.4592794559453,3.99,107281.87104348
2011-02-03,0.693898367621274,1273.0,160.0,233656.0,1460.35,22012.3813379938,0.000249625569422777,0.0,0.16000999,641.0,1196.0,50.4437874776338,3.12,60330.76982325
2011-02-04,0.810958971361777,1505.0,194.0,291246.0,1501.26804123711,22012.3813379938,0.000173107170868347,0.0,0.12359852,714.0,1271.0,43.2524203024154,3.71,54973.82620437
2011-02-05,0.911671477498539,1514.0,179.0,283980.0,1586.48044692737,22012.3813379938,0.00025575700143472,0.0,0.17826263,697.0,1285.0,63.8825454725837,5.2,82089.07093227
2011-02-06,0.898,1345.0,177.0,298230.0,1684.91525423729,22012.3813379938,0.00014784485380117,0.0,0.10112588,684.0,1248.0,49.7267052459936,5.915,62058.928147
2011-02-07,0.889421369959088,1389.0,203.0,267075.0,1315.64039408867,22012.3813379938,0.000460543124087591,0.0,0.31547204,685.0,1253.0,123.663735677454,6.26,154950.66080385
2011-02-08,0.918,1472.0,168.0,271302.0,1614.89285714286,25120.1213105979,0.000249465428973277,0.0,0.17736992,711.0,1297.0,52.0913109874865,5.71,67562.43035077
2011-02-09,1.01605024547049,2127.0,192.0,378757.0,1972.69270833333,25997.8799288143,6.21606072106262e-05,0.0,0.06551728,1054.0,1949.0,66.9388274647922,1.95,130463.77472888
2011-02-10,0.979652963179427,3556.0,186.0,688038.0,3699.12903225806,25997.8799288143,0.000476751663066955,0.0,0.88294408,1852.0,3423.0,63.8404095016272,2.1,218525.72172407
2011-02-11,1.05406945353594,4302.0,186.0,712385.0,3830.02688172043,25997.8799288143,0.00022612430420712,0.0,0.48910687,2163.0,4006.0,62.9200099135197,1.165,252057.55971356
2011-02-12,1.07870328404442,3312.0,196.0,602769.0,3075.35204081633,25997.8799288143,0.000427590397694524,0.0,0.74186934,1735.0,3165.0,41.0443425876082,2.07,129905.34428978
2011-02-13,1.05,3244.0,198.0,539397.0,2724.22727272727,25997.8799288143,0.000155763239875389,0.0,0.25,1605.0,2951.0,35.0003789155371,1.27,103286.11817975
2011-02-14,1.07001262419638,4141.0,196.0,742761.0,3789.59693877551,25997.8799288143,0.00149671052631579,0.0,2.73,1824.0,3335.0,39.2356166048726,1.65,130850.78137725
2011-02-15,1.05,3347.0,225.0,653812.0,2905.83111111111,25997.8799288143,0.000124469289366053,0.0,0.24346193,1956.0,3568.0,24.8492125824383,1.16,88661.99049414
2011-02-16,1.031687628872,2995.0,232.0,604098.0,2603.87068965517,25997.8799288143,0.00031517094017094,0.0,0.59,1872.0,3053.0,20.3405318072683,1.11,62099.64360759
2011-02-17,1.0399231975453,3527.0,231.0,684193.0,2961.87445887446,25997.8799288143,6.53584378060725e-05,0.0,0.13346193,2042.0,3695.0,25.7522241379107,1.43,95154.46818958
2011-02-18,0.898955914669784,3589.0,212.0,693696.0,3272.15094339623,34337.87607206,0.000286501377410468,0.0,0.52,1815.0,3280.0,36.5801718565823,2.155,119982.96368959
2011-02-19,0.944028116890707,2904.0,161.0,499729.0,3103.90683229814,36459.8869250752,0.000376044568245125,0.0,0.54,1436.0,2620.0,74.2006717557252,1.6,194405.76
2011-02-20,0.865,3176.0,198.0,573339.0,2895.65151515152,36459.8869250752,0.000285225328009127,0.0,0.5,1753.0,3238.0,60.7846788140828,2.0,196820.79
2011-02-21,0.835747428404442,3317.0,194.0,564400.0,2909.27835051546,36459.8869250752,6.09756097560976e-05,0.0,0.11,1804.0,3358.0,68.8222602739726,2.705,231105.15
2011-02-22,0.877041779661017,3759.0,211.0,682293.0,3233.61611374408,36459.8869250752,0.000131413693415638,0.0,0.25546822,1944.0,3545.0,100.443960507757,1.87,356073.84
2011-02-23,0.9,3811.0,243.0,705633.0,2903.83950617284,36459.8869250752,0.00019973250244858,0.0,0.40785377,2042.0,3737.0,91.4366577468558,2.29,341698.79
2011-02-24,0.989095265926359,3644.0,207.0,640269.0,3093.08695652174,36459.8869250752,7.30088653234358e-05,0.0,0.13769472,1886.0,3485.0,63.11112482066,4.34,219942.27
2011-02-25,0.914652001753361,3465.0,225.0,639413.0,2841.83555555556,36459.8869250752,0.000249578516513265,0.0,0.46097152,1847.0,3429.0,50.9164386644736,2.33,174592.46818048
2011-02-26,0.958,3482.0,276.0,598754.0,2169.39855072464,36459.8869250752,0.000305366534472239,0.0,0.50049575,1639.0,3004.0,53.6362982723003,2.605,161123.44000999
2011-02-27,0.895033114552893,3685.0,244.0,729707.0,2990.60245901639,45240.7012472101,0.000529640427599611,0.0,1.09,2058.0,3748.0,51.074044437436,1.95,191425.51855151
2011-02-28,0.860220923436587,3029.0,150.0,573960.0,3826.4,55589.5181268687,0.000390221930277598,0.0,0.60445377,1549.0,2818.0,43.4045599716111,1.375,122314.05
2011-03-01,0.921096891876096,5342.0,130.0,897570.0,6904.38461538462,55589.5181268687,0.000122674738598443,0.0,0.33085377,2697.0,5055.0,204.810569099901,1.3,1035317.4268
2011-03-02,0.9399,3528.0,168.0,612041.0,3643.10119047619,55589.5181268687,0.000260409556313993,0.0,0.4578,1758.0,3219.0,756.354377068608,1.45,2434704.73978385
2011-03-03,0.939073383401519,4893.0,186.0,938450.0,5045.43010752688,55589.5181268688,0.00233022251743607,0.0,7.0163,3011.0,5713.0,52.6332120044162,0.61,300693.54018123
2011-03-04,0.9011,3311.0,221.0,694781.0,3143.80542986425,55589.5181268689,0.000402263723825693,0.0,0.7108,1767.0,3195.0,71.5545636217778,1.94,228616.83077158
2011-03-05,0.90784060666277,3547.0,277.0,832099.0,3003.96750902527,55589.5181268691,0.0014230149712313,0.0,2.47320002,1738.0,3137.0,40.8295511704272,1.97,128082.30202163
2011-03-06,0.884770973115138,3340.0,274.0,650741.0,2374.96715328467,55589.5181268691,0.0029303661971831,0.0,5.2014,1775.0,3267.0,56.2890033058892,1.26,183896.17380034
2011-03-07,0.877583864406779,3410.0,211.0,639046.0,3028.65402843602,55589.5181268689,0.00344797840605003,0.0,5.92707488,1719.0,3161.0,64.1035759568364,2.0,202631.40359956
2011-03-08,0.866071591466979,3893.0,187.0,837786.0,4480.13903743315,55589.5181268688,0.00178414097797357,0.0,4.05000002,2270.0,4281.0,44.5565595046298,3.22,190746.63123932
2011-03-09,0.86,3353.0,160.0,628453.0,3927.83125,63315.6810846107,0.00192243978826376,0.0,3.17779297,1653.0,3093.0,78.7995771134303,5.62,243727.09201184
2011-03-10,0.920670309760374,2916.0,110.0,550930.0,5008.45454545455,76192.6193475137,0.00199770516290727,0.0,3.18833744,1596.0,2961.0,141.721249937876,2.0,419636.62106605
2011-03-11,0.88,3072.0,130.0,624005.0,4800.03846153846,76192.6193475138,0.00326672243888242,0.0,5.61222915,1718.0,3070.0,54.6628560558078,3.0,167814.96809133
2011-03-12,0.917815513150205,3286.0,140.0,872889.0,6234.92142857143,76192.6193475139,0.000535144909470752,0.0,1.53693618,2872.0,4345.0,35.8905960212497,0.92,155944.63971233
2011-03-13,0.89249,2864.0,117.0,807151.0,6898.7264957265,76192.6193475137,0.000743582954099647,0.0,1.89539295,2549.0,3852.0,62.790776598567,0.82,241870.07145768
2011-03-14,0.893924922852133,2899.0,112.0,826565.0,7380.04464285714,76192.6193475137,0.000709879374754227,0.0,1.80522325,2543.0,3627.0,47.6582144980507,0.4,172856.34398443
2011-03-15,0.87224,3265.0,112.0,918456.0,8200.5,76192.6193475137,0.000609688069724771,0.0,1.66139999,2725.0,4374.0,27.397572025016,0.9,119836.98003742
2011-03-16,0.851211665692578,3221.0,136.0,982930.0,7227.42647058824,76192.6193475138,0.000562148657089319,0.0,1.8,3202.0,4597.0,32.948447826117,0.27,151464.01465666
2011-03-17,0.82542,3133.0,141.0,906748.0,6430.83687943262,76192.6193475139,0.000445620872111943,0.0,1.36939294,3073.0,4534.0,35.4728426113719,0.5,160833.86839996
2011-03-18,0.801959208065459,3336.0,120.0,847565.0,7063.04166666667,76192.6193475137,0.000532649179019384,0.0,1.40139999,2631.0,4207.0,42.9602716506846,1.12,180733.86283443
2011-03-19,0.765,2955.0,115.0,882343.0,7672.54782608696,76192.6193475137,0.000409442588762496,0.0,1.18779295,2901.0,4250.0,25.4741176470588,0.58,108265.0
2011-03-20,0.7415,4447.0,137.0,1347866.0,9838.43795620438,76192.6193475138,0.00067518205472103,0.0,2.5170787,3728.0,6573.0,21.1351782480907,1.36,138921.5266247
2011-03-21,0.75897,4824.0,148.0,1614564.0,10909.2162162162,76192.6193475139,0.00159915146982535,0.0,9.24789295,5783.0,8217.0,21.2251315526348,0.05,174406.905968
2011-03-22,0.809130292811222,3967.0,119.0,754951.0,6344.12605042017,76192.6193475137,0.00497756756756757,0.0,11.0502,2220.0,4097.0,48.4314886791652,6.78,198423.80911854
2011-03-23,0.84971,6561.0,157.0,1378218.0,8778.45859872611,76192.6193475139,0.00402214501775148,0.0,16.9935627,4225.0,7406.0,31.9850823656495,1.03,236881.52
2011-03-24,0.872374365867914,4450.0,152.0,802268.0,5278.07894736842,76192.6193475139,0.00413076224950884,0.0,8.41023194,2036.0,4409.0,58.7716846620504,2.58,259124.35767498
2011-03-25,0.88377,4172.0,173.0,754848.0,4363.28323699422,69394.8270994177,0.00283362493165664,0.0,5.1827,1829.0,4165.0,69.6734792798512,2.01,290190.04120058
2011-03-26,0.8552,4838.0,138.0,1113149.0,8066.29710144928,68977.7846302094,0.00139414160401002,0.0,4.4501,3192.0,6121.0,50.3685769007286,1.04,308306.05920936
2011-03-27,0.822,4933.0,143.0,977630.0,6836.57342657343,68977.7846302094,0.00273164007682458,0.0,6.4002327,2343.0,5057.0,29.3326119611509,1.05,148335.01868754
2011-03-28,0.794740500292227,5444.0,168.0,1118278.0,6656.41666666667,68977.7846302094,0.00144440712126302,0.0,4.3,2977.0,6013.0,22.3824846366938,0.88,134585.88012044
2011-03-29,0.792509941554646,4473.0,163.0,863253.0,5296.03067484663,68977.7846302094,0.00146654024863043,0.0,3.48010001,2373.0,5123.0,21.4286040960004,1.17,109778.73878381
2011-03-30,0.789706312098189,3574.0,156.0,639742.0,4100.91025641026,68977.7846302094,0.0026355888093689,0.0,4.0509,1537.0,3438.0,35.0558151679785,1.7,120521.89254751
2011-03-31,0.78461,4121.0,201.0,782732.0,3894.18905472637,68977.7846302093,0.00207427055702918,0.0,3.91,1885.0,4210.0,32.1829774591425,2.02,135490.33510299
2011-04-01,0.77411,3259.0,176.0,609619.0,3463.74431818182,68977.7846302094,0.00245854361932228,0.0,3.41,1387.0,3233.0,23.7066180491246,1.51,76643.49615282
2011-04-02,0.78199,3350.0,180.0,648528.0,3602.93333333333,68977.7846302094,0.00175117140567201,0.0,2.84040002,1622.0,3513.0,27.5656345916425,1.7,96838.07432044
2011-04-03,0.779,3571.0,175.0,612573.0,3500.41714285714,68977.7846302094,0.00256593277674706,0.0,4.1491133,1617.0,3619.0,21.8430696381459,1.26,79050.06902045
2011-04-04,0.68,4753.0,178.0,843440.0,4738.42696629214,68977.7846302094,0.00274344964383562,0.0,6.00815472,2190.0,4722.0,33.3570262623253,2.0,157511.8780107
2011-04-05,0.715691834599649,4246.0,194.0,750988.0,3871.07216494845,70287.0079816135,0.00267437533227007,0.0,5.0305,1881.0,4153.0,26.0061387394077,1.56,108003.49418476
2011-04-06,0.74,3806.0,148.0,652817.0,4410.92567567568,82345.6441129668,0.0027808935978836,0.0,4.73030001,1701.0,3631.0,22.8312660417185,1.8,82900.32699748
2011-04-07,0.7538,3454.0,147.0,609335.0,4145.13605442177,82345.6441129668,0.00197150292778139,0.0,3.0302,1537.0,3458.0,31.3888837958676,1.255,108542.76016611
2011-04-08,0.74999,3674.0,166.0,694796.0,4185.51807228916,82345.6441129668,0.00262838589981447,0.0,4.2501,1617.0,3680.0,36.225774661538,1.44,133310.85075446
2011-04-09,0.734060517241379,3584.0,156.0,624140.0,4000.89743589744,82345.6441129668,0.00269922879177378,0.0,4.2,1556.0,3512.0,38.8717141514806,2.06,136517.4601
2011-04-10,0.733156820572765,3547.0,173.0,666967.0,3855.30057803468,82345.6441129669,0.00338657074427481,0.0,5.32368921,1572.0,3531.0,24.0319583687341,1.48,84856.845
2011-04-11,0.770113933372297,4109.0,163.0,784064.0,4810.20858895706,82345.6441129668,0.00241237493895671,0.0,4.34709964,1802.0,3751.0,25.2299668232605,1.9,94637.60555405
2011-04-12,0.861381607831677,4258.0,163.0,902428.0,5536.36809815951,82345.6441129668,0.00237984591847538,0.0,4.49552894,1889.0,4142.0,31.867075710944,2.01,131993.42759473
2011-04-13,0.930320058445353,4764.0,194.0,964818.0,4973.28865979381,82345.6441129669,0.0020318017972973,0.0,4.51059999,2220.0,4704.0,38.2976219334566,1.25,180152.01357498
