,doge_PriceUSD,doge_AdrActCnt,doge_BlkCnt,doge_BlkSizeByte,doge_BlkSizeMeanByte,doge_DiffMean,doge_FeeMeanNtv,doge_FeeMedNtv,doge_FeeTotNtv,doge_TxCnt,doge_TxTfr,doge_TxTfrValMeanNtv,doge_TxTfrValMedNtv,doge_TxTfrValNtv
2018-02-26,0.006342636293093416,56135.0,1377.0,15538683.0,11284.4466230937,1633363.25693156,1.36886087001739,1.0,39364.33203909,28757.0,64444.0,451423.350995042,132.70780369,29091526431.524483
2018-02-27,0.00623007319116234,59107.0,1385.0,17059288.0,12317.1754512635,1533776.62345148,1.35507563357872,1.0,43165.93430765,31855.0,67779.0,490386.733790125,140.0,33237922429.56088
2018-02-28,0.0059253579091829555,88631.0,1387.0,34334622.0,24754.5940879596,1499298.46245856,1.15929050567514,1.0,91934.05568105,79302.0,113694.0,270028.476125332,56.5,30700617564.593513
2018-03-01,0.006202289154902832,61846.0,1394.0,19691770.0,14126.0903873745,1608559.08391424,1.31531236328372,1.0,52228.42332127,39708.0,73773.0,632014.308159485,100.0,46625591555.849655
2018-03-02,0.005392699253638967,55495.0,1378.0,17312787.0,12563.706095791,1616556.90700235,1.42071841793494,1.0,45730.08443649,32188.0,65554.0,425445.399180081,170.551331455,27889647697.851017
2018-03-03,0.0052380309791076225,58787.0,1369.0,17757016.0,12970.7932797663,1574342.91899965,1.4332213483194,1.0,47671.8084878,33262.0,73299.0,306965.570960953,134.0,22500269385.866886
2018-03-04,0.005443350935350238,62971.0,1377.0,18267491.0,13266.1517792302,1578621.87785339,1.37934488201913,1.0,45558.38210821,33029.0,75181.0,274014.462062576,100.0,20600681272.32649
2018-03-05,0.005187939774216725,55050.0,1383.0,18329250.0,13253.2537960954,1656216.94726206,1.37122712364818,1.0,45382.13288426,33096.0,67446.0,337530.216905773,143.05034393,22765063009.42677
2018-03-06,0.004536544406144131,59269.0,1383.0,18283867.0,13220.43890094,1624972.32172858,1.35482345930536,1.0,46887.73027964,34608.0,72341.0,411583.267404765,137.19987,29774345147.328125
2018-03-07,0.003952118399433632,63476.0,1376.0,17418788.0,12659.0029069767,1714639.22230706,1.42002080228694,1.0,44005.02464207,30989.0,70353.0,451278.613031325,200.0,31748804262.592777
2018-03-08,0.003971746466527422,57371.0,1394.0,15314647.0,10986.1169296987,1683667.66767372,1.36235406220031,1.0,38344.81743469,28146.0,66323.0,398149.22379462,182.69391694,26406450969.730568
2018-03-09,0.0041118836393777645,57529.0,1375.0,12749235.0,9272.17090909091,1713738.82668632,1.42804760057374,1.0,31411.33502222,21996.0,59867.0,576625.636997272,226.513914185,34520847010.11568
2018-03-10,0.003929112827088738,56072.0,1382.0,13008990.0,9413.16208393632,1757907.55615862,1.51474008768211,1.0,31296.0449516,20661.0,58168.0,360049.879166982,202.30554,20943381371.385006
2018-03-11,0.004161014017140035,59560.0,1387.0,12603467.0,9086.85436193223,1777980.23907472,1.48508902369498,1.0,29320.11259481,19743.0,62917.0,293108.679278278,123.54000005,18441518774.151432
2018-03-12,0.003989683902887153,52938.0,1381.0,12564941.0,9098.43664011586,1835106.23650014,1.47947892832838,1.0,29392.8078691,19867.0,54526.0,305094.322919621,266.0,16635573051.515257
2018-03-13,0.0039032589880126627,54266.0,1386.0,12383960.0,8935.03607503607,1767993.00126785,1.55001182608732,1.0,29893.52807792,19286.0,57556.0,303336.41785669,181.25300185,17458830866.159626
2018-03-14,0.0034998757099591045,50042.0,1388.0,11233289.0,8093.1476945245,1781631.86643509,1.46552198630882,1.0,26660.77597493,18192.0,53810.0,457095.632045296,209.253035585,24596315960.357357
2018-03-15,0.00353683894584304,57682.0,1375.0,16130980.0,11731.6218181818,1774784.352564,1.63011053268051,1.0,34158.96621232,20955.0,61523.0,368295.170372334,200.0,22658623766.817078
2018-03-16,0.0034904701740326558,49883.0,1372.0,11564024.0,8428.5889212828,1842919.97527394,1.4467643213474,1.0,27981.86873918,19341.0,53549.0,310958.480828687,222.09302325,16651515689.89538
2018-03-17,0.0032225710617572526,54443.0,1372.0,12111545.0,8827.65670553936,1925989.22222153,1.46112959204312,1.0,29006.34466124,19852.0,60450.0,254073.585958031,191.01999778,15358748271.162947
2018-03-18,0.003143923225273747,57577.0,1384.0,12638755.0,9132.04841040462,1770377.09307825,1.45272592043085,1.0,30514.50795865,21005.0,61955.0,220007.628711161,161.65062059,13630572636.799952
2018-03-19,0.003448306792378158,61290.0,1384.0,14052502.0,10153.5419075145,1853171.03124844,1.41629349329376,1.0,32924.5748386,23247.0,69050.0,246494.056756545,153.10260883,17020414619.039404
2018-03-20,0.0036393103828540625,51552.0,1377.0,12236800.0,8886.56499636892,1881066.47202685,1.39724042575689,1.0,28955.01334296,20723.0,55122.0,269942.49692478,234.77798,14879770315.487741
2018-03-21,0.0035965262307682587,57679.0,1381.0,12698109.0,9194.86531498914,1922629.78241238,1.45909596243446,1.0,29775.7713054,20407.0,65562.0,211626.888630748,140.91,13874682072.409132
2018-03-22,0.003526423613942326,54867.0,1377.0,12621627.0,9166.03267973856,1936613.47951,1.45616538,1.0,28622.38670928,19656.0,60168.0,354224.49573506,131.724796145,21312979459.38709
2018-03-23,0.0034928140708197727,59346.0,1384.0,12698645.0,9175.32153179191,2024623.16271468,1.44507524122302,1.0,30661.60646827,21218.0,65042.0,197669.916811933,131.185106345,12856846729.28175
2018-03-24,0.0034706334768720704,55451.0,1381.0,12247521.0,8868.5887038378,1933928.82149399,1.42865369853309,1.0,29490.26964512,20642.0,59574.0,202911.277819599,158.976522345,12088236464.82482
2018-03-25,0.0034243279480116124,72469.0,1385.0,15199611.0,10974.4483754513,2001906.83295842,1.50712568440569,1.0,31800.35194096,21100.0,73490.0,155866.413146405,100.0,11454622702.129288
2018-03-26,0.0032339011101435323,59275.0,1391.0,18739087.0,13471.6657081237,2075754.96476293,1.67207249023821,1.0,40009.35054642,23928.0,61198.0,220025.667060682,163.0,13465130772.77964
2018-03-27,0.003102975368878272,54510.0,1383.0,12290568.0,8886.88937093275,1999428.25585062,1.40293326844292,1.0,29102.44772058,20744.0,59454.0,226818.476679141,161.01737,13485265712.481625
2018-03-28,0.003142489432807454,50148.0,1368.0,12576700.0,9193.49415204678,2052832.15553804,1.3520723729072,1.0,28513.85427224,21089.0,51270.0,262777.450318833,221.3029484,13472599877.846579
2018-03-29,0.002761402697853797,56807.0,1394.0,15124281.0,10849.555954089,2163640.49473865,1.47823998446836,1.0,35020.98347204,23691.0,62345.0,277014.60105642,180.64,17270475302.86253
2018-03-30,0.0027223122800412044,57040.0,1385.0,14398575.0,10396.083032491,2190122.43229429,1.43917465209713,1.0,33695.39612955,23413.0,63495.0,368400.18555143,164.0,23391569781.588043
2018-03-31,0.0027525105111602167,52818.0,1386.0,12821930.0,9251.03174603175,2280806.90209356,1.35823981410973,1.0,31268.03876062,23021.0,57689.0,311139.70461873,179.07872679,17949338419.749935
2018-04-01,0.00268902899128077,57440.0,1391.0,13377394.0,9617.10567936736,2227894.05707647,1.3336410106773,1.0,31268.54713634,23446.0,63000.0,298254.908734013,118.17319117,18790059250.242794
2018-04-02,0.0027689048488929533,59198.0,1368.0,13557280.0,9910.29239766082,2253377.66576679,1.35868396826045,1.0,32249.72267063,23736.0,70438.0,211877.429902623,129.0,14924222407.480978
2018-04-03,0.002998078523576637,63142.0,1386.0,15755193.0,11367.3831168831,2215974.813849,1.35609367545379,1.0,34410.87701464,25375.0,65638.0,234262.946512898,168.033632735,15376551283.213612
2018-04-04,0.0026897175421432317,56459.0,1385.0,13441824.0,9705.2880866426,2258624.37212206,1.31913218474179,1.0,32108.9965088,24341.0,64254.0,300569.881944457,150.0,19312817194.459137
2018-04-05,0.0027479699841945217,54862.0,1378.0,15408782.0,11181.9898403483,2348442.93044456,1.32419018761924,1.0,33400.04910232,25223.0,67808.0,231124.550912697,162.7187989,15672093548.28813
2018-04-06,0.002673364747985239,55524.0,1387.0,15640227.0,11276.2992069214,2266116.74835746,1.41932039827158,1.0,36582.98326545,25775.0,70689.0,250175.051229772,198.0,17684624196.381355
2018-04-07,0.0027870128301028746,61073.0,1378.0,15095350.0,10954.5355587808,2446748.68825065,1.50894202261778,1.0,43110.47358619,28570.0,75738.0,231711.70865353,119.80774,17549381390.001057
2018-04-08,0.002825550865436727,70373.0,1382.0,15405262.0,11147.0781476122,2401186.70576004,1.58347358577248,1.0,43108.48489907,27224.0,79182.0,269944.038094505,100.674923365,21374708824.399136
2018-04-09,0.0027394610884265568,62001.0,1385.0,14823589.0,10702.9523465704,2280673.46324605,1.53422156625827,1.0,43114.69445499,28102.0,70527.0,226514.959898903,160.0,15975420576.789923
2018-04-10,0.003041975052164725,64063.0,1383.0,18041202.0,13044.9761388286,2416234.85738663,1.66792238318963,1.0,49520.6155569,29690.0,73029.0,380907.939306177,195.61829886,27817325899.590805
2018-04-11,0.0033865272805106276,66115.0,1372.0,17748274.0,12936.0597667638,2185309.55230562,1.65010248521234,1.0,51833.01926549,31412.0,75874.0,490170.017198337,202.064094585,37191159884.90661
2018-04-12,0.0038032295519937424,60716.0,1394.0,16473987.0,11817.781205165,2379641.58462418,1.41053102235126,1.0,43055.04892625,30524.0,69942.0,433948.941372143,200.0,30351256857.450424
2018-04-13,0.004014788636443733,69757.0,1380.0,18870313.0,13674.1398550725,2449198.62313925,1.56170765969025,1.0,51427.0332336,32930.0,75553.0,439634.52995999,199.78,33215707642.067116
2018-04-14,0.004135479333403951,62997.0,1386.0,20425720.0,14737.1717171717,2425031.35243973,1.54821398543773,1.0,49127.92618591,31732.0,99384.0,565132.709959574,149.80466886,56165149246.62227
2018-04-15,0.004608089370872904,79772.0,1368.0,19082057.0,13948.8720760234,2460258.45124853,1.60435198074626,1.0,49811.92029821,31048.0,91929.0,788245.578056297,92.37188,72462627745.13737
2018-04-16,0.0046070426772788975,71847.0,1388.0,19158493.0,13802.9488472622,2339629.47753794,1.73851148034985,1.0,55357.6825573,31842.0,84570.0,801257.957633527,135.713913235,67762385477.06736
2018-04-17,0.004740922558854831,61796.0,1391.0,17690868.0,12718.0934579439,2394238.20583053,1.75881946715999,1.0,54120.63382398,30771.0,67761.0,646230.100891078,204.92612071,43789197866.48032
2018-04-18,0.005471124624561796,65372.0,1383.0,17156375.0,12405.1879971077,2424804.31340688,1.58905430278177,1.0,48852.29643042,30743.0,76111.0,812868.286066076,186.48295699,61868218120.77511
2018-04-19,0.005797626830100551,63871.0,1375.0,18115613.0,13174.9912727273,2546894.64384278,1.50353946148233,1.0,47783.98762537,31781.0,72834.0,717145.919170473,202.09293677,52232605876.86224
2018-04-20,0.005790055964983707,69452.0,1382.0,18227309.0,13189.0803183792,2592945.18599362,1.50599242954775,1.0,49783.59174356,33057.0,74543.0,567106.914676028,185.77596932,42273850740.69519
2018-04-21,0.0054938724013243005,68873.0,1381.0,19574283.0,14173.9920347574,2759624.01310997,1.51577864694266,1.0,59424.58607474,39204.0,84349.0,638189.114315393,105.11343241,53830613603.38909
2018-04-22,0.005570551246873893,82690.0,1370.0,17600211.0,12846.8693430657,2940909.45710036,1.9159716189836,1.0,41584.24801842,21704.0,85480.0,521216.070492574,100.0,44553549705.70523
2018-04-23,0.0056273422472032306,68144.0,1386.0,16795579.0,12118.0223665224,2718700.57788927,1.90931588920391,1.0,37342.40016105,19558.0,70201.0,484522.11871998,191.92999999,34013937256.26134
2018-04-24,0.005817204729300725,69616.0,1367.0,17365148.0,12703.1075347476,2851147.74221041,2.03377209079616,1.0,44677.90529061,21968.0,74614.0,777804.573480444,249.0,58035110445.66987
2018-04-25,0.005121075095789482,76667.0,1386.0,23442345.0,16913.6688311688,2600723.68816337,2.39076128176826,1.0,49849.76348615,20851.0,74526.0,956084.080651657,213.55637031,71253122194.64537
2018-04-26,0.005590643050591645,64038.0,1379.0,15100340.0,10950.2102973169,2813691.48245971,1.78528047873993,1.0,36992.79679997,20721.0,73782.0,651842.606959415,231.995961495,48094251226.67956
2018-04-27,0.005441995716173993,66695.0,1372.0,15306805.0,11156.5634110787,2846674.21758409,1.87263483024757,1.0,40241.04986719,21489.0,78240.0,779727.915783776,201.173275,61005912130.92261
2018-04-28,0.005549649612146853,68819.0,1371.0,16568616.0,12085.0590809628,2864977.29378916,1.9343201659208,1.0,42644.02237789,22046.0,78386.0,771688.320249222,210.918046985,60489560671.05549
2018-04-29,0.005493248460143955,74227.0,1378.0,15589820.0,11313.3671988389,2789567.04721633,1.94105643860678,1.0,39999.35003037,20607.0,86096.0,732078.376711542,149.40545273,63029019921.35696
2018-04-30,0.0052823148092375274,70390.0,1387.0,15960831.0,11507.4484498919,3173169.70258931,1.8478300527319,1.0,40678.13078084,22014.0,81379.0,960477.879415766,225.0,78162729348.9756
2018-05-01,0.005113093841580782,66648.0,1381.0,16128650.0,11678.9645184649,3177635.50089376,1.90443352407627,1.0,39202.76409311,20585.0,78579.0,444089.817618854,230.2778,34896133778.67194
2018-05-02,0.005336987547439253,69501.0,1390.0,17969419.0,12927.6395683453,3083314.22396702,1.84649752925782,1.0,40379.20796981,21868.0,78857.0,507264.550110842,243.125,40001360628.090645
2018-05-03,0.0055678744746539555,71119.0,1374.0,17028950.0,12393.7045123726,2991093.42150779,1.70124148401177,1.0,41324.85688813,24291.0,91332.0,1823773.36792882,200.0,166568869239.67532
2018-05-04,0.005275365147112299,74125.0,1377.0,17200118.0,12491.0079883805,3197505.00628475,1.94584238700473,1.0,45643.62487197,23457.0,90178.0,1261240.00007078,223.43267975,113736100726.38261
2018-05-05,0.005187233345894632,69451.0,1380.0,16477767.0,11940.4108695652,3282721.84607169,1.94344862940575,1.0,43888.90039787,22583.0,85606.0,773694.087780343,222.0,66232856078.52402
2018-05-06,0.00497667091910507,77083.0,1376.0,16589428.0,12056.2703488372,3346885.31082452,1.88577894144291,1.0,41155.23961805,21824.0,92446.0,561939.617697364,154.63512725,51949069897.65054
2018-05-07,0.004922814975994518,77201.0,1376.0,18459892.0,13415.6191860465,3374471.80610543,1.95479392325532,1.0,45523.24088477,23288.0,93114.0,480039.554144616,211.191052765,44698403044.62177
2018-05-08,0.005285009992367929,72550.0,1389.0,17803964.0,12817.8286537077,3259203.79521048,1.99121728610047,1.0,47488.54105621,23849.0,95804.0,947090.430841816,182.538551415,90735051636.36932
2018-05-09,0.005001649625742945,71130.0,1376.0,17617119.0,12803.1388081395,3535970.9711475,2.04823776592814,1.0,46972.23668603,22933.0,86299.0,699804.892817497,218.69155843,60392462445.25722
2018-05-10,0.0047584908258898745,71436.0,1376.0,17216546.0,12512.0247093023,3638950.11232679,1.88981125112296,1.0,41987.82637745,22218.0,86227.0,459844.149153412,216.0,39650981449.051216
2018-05-11,0.004272374684334687,69986.0,1391.0,17083172.0,12281.2163910856,3395257.44906183,1.90032389551295,1.0,40881.66796417,21513.0,93421.0,322157.193468309,175.5774,30096247171.002907
2018-05-12,0.004323503001911908,67581.0,1385.0,15337953.0,11074.3342960289,3265570.69777127,1.8652728658635,1.0,39163.26909167,20996.0,81891.0,528544.446402323,219.169956845,43283033260.33267
2018-05-13,0.004489421534841341,72906.0,1374.0,15003465.0,10919.5524017467,3542230.55008436,1.73688236851765,1.0,36955.64615495,21277.0,84672.0,561948.388411039,185.31695467,47581293943.5395
2018-05-14,0.004455195472152901,73523.0,1377.0,16849591.0,12236.4495279593,3345169.08122997,1.87512958752919,1.0,44001.79090096,23466.0,85234.0,625964.687333635,250.0,53353474160.195045
2018-05-15,0.004517299251169663,73011.0,1376.0,16561050.0,12035.6468023256,3465813.03772366,2.0437007579534,1.0,52455.66735439,25667.0,84836.0,774338.397158312,250.3256504,65691772261.32257
2018-05-16,0.004373809206213121,77201.0,1382.0,31781429.0,22996.6924746744,3524165.87028741,2.81873506204957,1.0,65958.40045196,23400.0,82721.0,317688.118609564,281.01,26279478859.501724
2018-05-17,0.004143438653396221,72655.0,1393.0,17413271.0,12500.5534816942,3507105.4402008,2.02411462940999,1.0,48406.70136234,23915.0,83847.0,304509.597972405,264.4,25532216261.1922
2018-05-18,0.0042299917260109525,73954.0,1381.0,17487027.0,12662.5829109341,3524499.18692635,1.96246904247055,1.0,46151.38447178,23517.0,83022.0,577624.542143193,262.0269933,47955544737.812164
2018-05-19,0.004250761158255623,70388.0,1378.0,16334700.0,11853.9187227866,3416222.50577942,1.73965915112751,1.0,40424.45969475,23237.0,83299.0,590876.07305237,242.895433885,49219386009.18934
2018-05-20,0.004370078479546376,81993.0,1391.0,16749237.0,12041.1480948958,3623447.71516442,1.89094142114483,1.0,42812.80471614,22641.0,93159.0,1328356.16418928,167.747513165,123748331899.70918
2018-05-21,0.004234158555403219,71930.0,1384.0,16385391.0,11839.1553468208,3866032.21322617,1.89145944288731,1.0,43354.14189042,22921.0,85251.0,702095.569819006,272.655,59854349422.64006
2018-05-22,0.0038093038659936396,75258.0,1383.0,19178103.0,13867.0303687636,3552719.53570348,1.73569959328492,1.0,50672.01392636,29194.0,88796.0,299568.056720895,256.89,26600445164.588615
2018-05-23,0.0034395280697858514,78048.0,1381.0,20549676.0,14880.2867487328,3738554.76499981,1.99482592382963,1.0,57209.61266951,28679.0,99314.0,853022.230519424,248.029212285,84717049801.8061
2018-05-24,0.0035361519901869615,78176.0,1379.0,20032314.0,14526.6961566352,3812224.99120362,2.83722676274782,1.0,82344.83233523,29023.0,101285.0,368760.193775815,199.0,37349876226.583466
2018-05-25,0.00345041843305064,76711.0,1379.0,19720299.0,14300.4343727339,3665976.72038369,2.29757564916729,1.0,61225.79589901,26648.0,102038.0,280264.522683822,240.0,28597631365.611835
2018-05-26,0.003410827051274047,72648.0,1371.0,18192616.0,13269.5959153902,3424106.01203342,1.86615948968509,1.0,43852.88184811,23499.0,99709.0,262531.945037021,230.0,26176797707.6963
2018-05-27,0.0033597986978959387,78342.0,1378.0,17693958.0,12840.3178519594,3745839.36623593,1.91701058852434,1.0,47104.78418122,24572.0,95189.0,247546.894755231,245.075,23563741364.85565
2018-05-28,0.0031649889938550795,83361.0,1377.0,20061013.0,14568.6368917938,3620887.09619752,2.66026888300566,1.0,76152.85704492,28626.0,101123.0,261301.916396755,300.0,26423633691.789047
2018-05-29,0.003424027385467513,85442.0,1386.0,19479167.0,14054.233044733,3399648.92848983,1.95379965519962,1.0,54958.43050111,28129.0,104830.0,241497.460376564,285.0,25316178771.275158
2018-05-30,0.003341714925196596,93888.0,1391.0,29289006.0,21056.0790797987,3433118.91823194,1.97195322959464,1.0,64895.00883273,32909.0,113100.0,395764.266217029,288.0,44760938509.14601
2018-05-31,0.0034011848898687714,93787.0,1386.0,22849628.0,16486.0230880231,3624889.03475548,1.8122975162175,1.0,61610.86636133,33996.0,114355.0,220808.180282682,300.0,25250519456.226086
2018-06-01,0.0034189955461847643,87473.0,1394.0,20632396.0,14800.8579626973,3358687.38968724,1.76262505452114,1.0,51863.47960423,29424.0,104324.0,257339.242809748,294.830440785,26846659166.884186
2018-06-02,0.0035955693991228865,82369.0,1379.0,20541616.0,14896.0232052212,3567220.72943193,1.73434092157085,1.0,48722.83950969,28093.0,98847.0,279485.167534493,300.0,27626270355.282074
2018-06-03,0.0036550879664930115,94636.0,1388.0,20916579.0,15069.5814121037,3611882.50143274,1.72865678141024,1.0,50257.23860594,29073.0,113522.0,597985.682855637,235.770035,67884530689.13763
2018-06-04,0.0035175401794374185,95725.0,1383.0,22919997.0,16572.6659436009,3675533.1394032,1.76301130630089,1.0,56296.4770328,31932.0,111511.0,271138.846767076,315.13,30234963941.843433
2018-06-05,0.003620360933755915,104215.0,1380.0,26454795.0,19170.1413043478,3922523.6562323,1.9121237535759,1.0,61669.81530033,32252.0,110675.0,217784.906632091,390.015,24103344541.506638
2018-06-06,0.0037603583302754963,92146.0,1379.0,21844562.0,15840.8716461204,3878429.83313156,1.99879597472507,1.0,64269.28577131,32154.0,111277.0,521272.156808101,362.0,58005601793.13501
2018-06-07,0.003723983046653116,92876.0,1377.0,22965020.0,16677.5744371823,3405214.32095108,1.9253394391937,1.0,66955.6043374,34776.0,116736.0,339070.670366066,354.743643785,39581753775.853134
2018-06-08,0.0036442062829448556,94765.0,1384.0,23111355.0,16698.9559248555,3832371.19548941,2.0783518701207,1.0,76622.59839574,36867.0,119024.0,285546.824738028,378.0,33986925267.61907
2018-06-09,0.003581457003428609,92280.0,1392.0,22914982.0,16461.9123563218,3663008.72836404,2.198631220034,1.0,78249.28512101,35590.0,114801.0,221026.733304932,338.22528079,25374090010.139477
2018-06-10,0.003080793302010942,99979.0,1386.0,23749634.0,17135.3780663781,3695874.44959145,1.43615578907964,1.0,53647.59950107,37355.0,132110.0,647125.884863753,306.0,85491800649.35037
2018-06-11,0.0031777423131985486,105919.0,1378.0,30391814.0,22055.0174165457,3794665.77730136,1.61047705526416,1.0,61942.16849957,38462.0,125470.0,271480.762284853,349.48,34062691243.880547
2018-06-12,0.003039348780045346,96996.0,1387.0,23317080.0,16811.160778659,3900132.64702476,1.4242121941171,1.0,55458.82283892,38940.0,124545.0,212697.254330532,360.125,26490379540.596138
2018-06-13,0.00270563343909849,98839.0,1374.0,25245770.0,18373.922852984,3890768.41538939,1.46297574853691,1.0,58735.55035226,40148.0,125808.0,254815.456108712,412.92544876,32057822902.12483
2018-06-14,0.002923352042731113,99314.0,1375.0,28274159.0,20563.0247272727,3733735.63969121,1.52691914987745,1.0,59181.8593301,38759.0,123427.0,451393.162442489,402.0,55714103860.789116
2018-06-15,0.002794746572445193,98886.0,1358.0,24242944.0,17851.9469808542,3619947.72796803,1.45010287637754,1.0,55670.89952701,38391.0,123509.0,452250.106119761,362.17,55856958356.745575
2018-06-16,0.002888819098075854,111059.0,1394.0,26902449.0,19298.743902439,3671855.91831849,1.48441813128065,1.0,59277.26923643,39933.0,128546.0,160690.635068613,308.202792825,20656138375.529938
2018-06-17,0.002865226517132647,104084.0,1382.0,23107233.0,16720.1396526773,3817631.44174903,1.35313658456167,1.0,52201.30315922,38578.0,116894.0,217558.080604851,243.72,25431234274.22341
2018-06-18,0.002992659213390214,98167.0,1374.0,22506337.0,16380.1579330422,3690959.1047638,1.27993701694528,1.0,54713.46766336,42747.0,111506.0,247416.433192087,247.6834,27588416799.516888
2018-06-19,0.0029964572419757304,77550.0,1369.0,18707066.0,13664.7669831994,3847215.05614725,1.28176617721206,1.0,46729.34952262,36457.0,91839.0,300196.350720626,300.0,27569732653.831573
2018-06-20,0.0029980142488304855,72096.0,1369.0,19510931.0,14251.9583637692,3611121.98019102,1.31015724553288,1.0,43456.60567708,33169.0,81779.0,314530.560033112,292.24308169,25721994668.9479
2018-06-21,0.0029221283020462218,64048.0,1388.0,16929037.0,12196.7125360231,3527689.28266195,1.46227539127128,1.0,36496.93149074,24959.0,72177.0,272291.262139339,173.11497656,19653166427.431072
2018-06-22,0.0025661409981638473,63519.0,1389.0,15598771.0,11230.2167026638,3574980.45648933,1.39676770701427,1.0,35053.28237523,25096.0,66752.0,457953.560102896,216.688155365,30569316043.98854
2018-06-23,0.002610557178962023,58439.0,1380.0,14857415.0,10766.2427536232,3606267.41775191,1.36558757031017,1.0,34253.03302609,25083.0,64153.0,1005012.87910876,213.68,64474591233.46435
2018-06-24,0.00247799604064062,64517.0,1363.0,16208948.0,11892.1115187087,3673987.70030692,1.41888105574439,1.0,35215.20892252,24819.0,68606.0,689324.608395029,164.43151295,47291804083.54934
2018-06-25,0.0025147679559521545,64064.0,1387.0,17742968.0,12792.3345349676,3380364.24441421,1.43444892343182,1.0,37576.82399822,26196.0,89631.0,245257.859012855,158.7108,21982707161.181206
2018-06-26,0.002416587194959837,61804.0,1388.0,15640713.0,11268.5252161383,3341271.67199209,1.36923596039472,1.0,35972.56715149,26272.0,69378.0,428439.951641891,196.25,29724306965.011097
2018-06-27,0.0024282213657916313,62538.0,1392.0,16989575.0,12205.154454023,3239290.42795416,1.46715545198397,1.0,38269.28280955,26084.0,68515.0,425677.985115326,200.0,29165327150.17657
2018-06-28,0.0022566120099226173,59105.0,1390.0,17160004.0,12345.326618705,3338259.89457687,1.40374083208989,1.0,37291.7789453,26566.0,62820.0,472837.181497697,255.651374565,29703631741.685314
2018-06-29,0.002392230656003468,62802.0,1384.0,16005820.0,11564.8988439306,3321877.90234736,1.46124797443475,1.0,35856.10279668,24538.0,71248.0,225883.6399007,219.24551774,16093757575.645056
2018-06-30,0.002511430111116424,62429.0,1380.0,17492206.0,12675.5115942029,3390058.04444631,1.38385488530988,1.0,37490.01269793,27091.0,71520.0,331859.627981611,223.514560225,23734600593.244804
2018-07-01,0.0025073686994020075,69171.0,1379.0,17723054.0,12852.1058738216,3355253.02446246,1.41238024132565,1.0,36405.51310041,25776.0,78106.0,325028.35828463,129.7955,25386664952.179337
2018-07-02,0.002732647660081646,60960.0,1390.0,16557159.0,11911.6251798561,3200516.68910123,1.38014920962233,1.0,36141.96735238,26187.0,66821.0,392481.149480576,203.12454365,26225982889.441586
2018-07-03,0.0026240264352303524,62505.0,1384.0,16928495.0,12231.5715317919,3146540.24603802,1.36140865771238,1.0,37308.04285595,27404.0,71229.0,641158.325521614,200.0,45669066368.57907
2018-07-04,0.0026579873411666424,62551.0,1360.0,18484419.0,13591.4845588235,3311920.29524039,1.45394511699961,1.0,40903.83797655,28133.0,70121.0,742224.643674917,241.72471037,52045534239.128876
2018-07-05,0.0025804832091031508,59993.0,1374.0,17551689.0,12774.1550218341,3218904.74224924,1.45715069314905,1.0,39086.61019303,26824.0,69854.0,377090.870328715,202.34392975,26341305655.94206
2018-07-06,0.002593381502519888,55927.0,1380.0,14243703.0,10321.5239130435,3329336.47971632,1.38427201175606,1.0,32106.80504067,23194.0,61611.0,480837.41169833,233.37219512,29624873772.145794
2018-07-07,0.0026084477863806926,53165.0,1372.0,12810317.0,9336.96574344023,3414113.02705354,1.34402991586687,1.0,29256.84320859,21768.0,58680.0,484532.671162656,218.461,28432377143.82464
2018-07-08,0.0026448743783287626,61916.0,1389.0,15377618.0,11070.9992800576,3256733.7963688,1.45081170027314,1.0,31816.30058699,21930.0,66512.0,449262.208306522,125.84,29881327998.883358
2018-07-09,0.002612443979679839,58703.0,1376.0,14943493.0,10860.0966569767,3472255.26303216,1.45988116627616,1.0,32511.55357297,22270.0,65551.0,402556.989313358,197.3144785,26388013206.47992
2018-07-10,0.002377840267173284,56724.0,1380.0,14543527.0,10538.7876811594,3167280.69238249,1.47368485619096,1.0,32135.1719741,21806.0,62171.0,480775.047194266,222.02904834,29890265459.114708
2018-07-11,0.002391561068300309,57319.0,1382.0,13666980.0,9889.27641099855,3272691.9924801,1.35607207663261,1.0,31056.76269904,22902.0,66159.0,811184.591269533,199.0,53667161373.80102
2018-07-12,0.0022428058912228976,57753.0,1373.0,14534345.0,10585.8302986162,3277288.60395479,1.43200127159415,1.0,32023.84443666,22363.0,65628.0,430069.820061776,208.0,28224622151.014236
2018-07-13,0.0023075846719400727,53855.0,1377.0,13810964.0,10029.7487291213,3231600.47389455,1.3515197189516,1.0,30745.72208643,22749.0,62224.0,510486.140698666,218.81209478,31764489618.83378
2018-07-14,0.0023430901190287902,54791.0,1392.0,13292505.0,9549.21336206897,3229472.74686104,1.33728858266921,1.0,29499.2488451,22059.0,61442.0,359244.488708727,195.0,22072699875.241615
2018-07-15,0.0023894151824655164,63739.0,1372.0,14161546.0,10321.8265306122,3147390.91082547,1.35684565296639,1.0,30801.75316799,22701.0,72994.0,359041.847636186,123.688690005,26207900626.355755
2018-07-16,0.002843312295700439,63433.0,1389.0,16561289.0,11923.1742260619,3372843.00978273,1.48456073290396,1.0,36511.28666504,24594.0,72983.0,536842.218701264,195.34645589,39180355647.47433
2018-07-17,0.0032459872217418372,60915.0,1371.0,16798891.0,12253.0204230489,3221085.84323962,1.47800555718342,1.0,38002.4788863,25712.0,69207.0,1408052.64388975,222.62811728,97447099325.67816
