,ltc_PriceUSD,ltc_AdrActCnt,ltc_BlkCnt,ltc_BlkSizeByte,ltc_BlkSizeMeanByte,ltc_DiffMean,ltc_FeeMeanNtv,ltc_FeeMedNtv,ltc_FeeTotNtv,ltc_TxCnt,ltc_TxTfr,ltc_TxTfrValMeanNtv,ltc_TxTfrValMedNtv,ltc_TxTfrValNtv
2011-11-15,,7053.0,592.0,17270377.0,29172.9341216216,0.605119317199886,0.00278747876200418,0.0015,13.35202327,4790.0,258936.0,0.781983761963806,1e-08,202483.74738786
2011-11-16,,41071.0,569.0,70314224.0,123575.086115993,0.606429344758341,0.00197229320345342,0.002,43.63304254,22123.0,1892422.0,0.26882729469175,1e-08,508734.68667515
2011-11-17,,25375.0,623.0,64506755.0,103542.142857143,0.606429344758341,0.00290564351329166,0.0025,46.01667632,15837.0,1777360.0,0.0811352018094702,1e-08,144206.46228808
2011-11-18,,11389.0,621.0,19721553.0,31757.7342995169,0.617502589668552,0.00291830823090769,0.0,34.04790213,11667.0,494873.0,0.27188628001948,1e-08,134549.17905208
2011-11-19,,3377.0,599.0,8553837.0,14280.1953255426,0.637686095163967,0.0328834005995204,0.0,82.2742683,2502.0,227996.0,0.376264866530246,1e-08,85786.88450943
2011-11-20,,2863.0,647.0,9769962.0,15100.4049459042,0.637686095163968,0.00934144892823858,0.0,40.0934988,4292.0,232906.0,7.28424843539016,1e-08,1696545.16609298
2011-11-21,,3358.0,587.0,41961994.0,71485.5093696763,0.639652843968768,0.330013876547477,0.0,830.64492727,2517.0,1199324.0,0.366637618537409,1e-08,439717.29521476
2011-11-22,,3038.0,553.0,32205081.0,58237.0361663653,0.668888299175308,0.378603296712095,0.1,666.72040551,1761.0,926864.0,0.127113591676632,1e-08,117817.01203577
2011-11-23,,2888.0,587.0,20542463.0,34995.6780238501,0.668888299175308,0.258311751789077,0.0,411.4906206,1593.0,577584.0,0.169415123056248,1e-08,97851.46443532
2011-11-24,,2414.0,511.0,11899906.0,23287.4872798434,0.668888299175308,0.180043013194329,0.0,215.87157282,1199.0,313578.0,0.3080645896833,1e-08,96602.27790371
2011-11-25,,2804.0,581.0,6713246.0,11554.6402753873,0.656541437271166,0.0934359956325301,0.0,124.0830022,1328.0,155056.0,0.801853046259287,1e-08,124332.12594078
2011-11-26,,2851.0,579.0,19625763.0,33895.96373057,0.640534438438915,0.178409004704336,0.0,271.53850516,1522.0,549897.0,0.206716724669675,1e-08,113672.90674568
2011-11-27,,2783.0,606.0,10779512.0,17787.9735973597,0.640534438438915,0.0598006442999289,0.0,84.13950653,1407.0,300604.0,0.276703344601469,1e-08,83178.13220058
2011-11-28,,2638.0,593.0,5927616.0,9995.97976391231,0.641180972824039,0.289178325011619,0.0,373.32921759,1291.0,158509.0,0.898798761997615,1e-08,142467.69296548
2011-11-29,,2047.0,569.0,1644019.0,2889.31282952548,0.666094097797479,0.0295416420890411,0.0,25.87847847,876.0,35400.0,2.60313380033644,1e-08,92150.93653191
2011-11-30,,2290.0,720.0,677645.0,941.173611111111,0.666094097797483,0.0209153660017123,0.0,24.42914749,1168.0,2515.0,40.3719017400636,12.23508,101535.33287626
2011-12-01,,2333.0,711.0,732760.0,1030.60478199719,0.666094097797483,0.0282602924727578,0.0,33.71452892,1193.0,2592.0,47.4978958797685,12.660742365,123114.54612036
2011-12-02,,2355.0,743.0,783046.0,1053.89771197847,0.766660618461683,0.0320315124114088,0.0,37.06045986,1157.0,2463.0,45.40813495419,11.61988398,111840.23639217
2011-12-03,,2580.0,769.0,941229.0,1223.96488946684,0.76679615285611,0.0155920553692308,0.0,20.26967198,1300.0,10318.0,14.8535853587992,1e-08,153259.29373209
2011-12-04,,2072.0,636.0,637756.0,1002.76100628931,0.812098047869568,0.0268521782765738,0.0,26.01976075,969.0,2021.0,62.6110273905888,12.28517597,126536.88635638
2011-12-05,,1796.0,527.0,512728.0,972.918406072106,0.9867351240665,0.0163437399879663,0.0,13.58164793,831.0,1684.0,55.0457590482482,10.96833111,92697.05823725
2011-12-06,,3223.0,588.0,719055.0,1222.88265306122,0.986735124066501,0.0345751294129979,0.0,32.98467346,954.0,2139.0,187.723511007092,14.36419074,401540.59004417
2011-12-07,,2009.0,579.0,594685.0,1027.08981001727,0.986735124066501,0.0128185338560687,0.0,11.93405502,931.0,2064.0,57.8708798724806,12.795019015,119445.4960568
2011-12-08,,1951.0,536.0,586127.0,1093.52052238806,0.968105668902417,0.0173348871589744,0.0,16.90151498,975.0,2181.0,53.0127615526868,14.65896125,115620.83294641
2011-12-09,,1656.0,509.0,735386.0,1444.76620825147,0.957791970536221,0.0234199668059299,0.0,17.37761537,742.0,1616.0,154.179348183676,14.238693025,249153.82666482
2011-12-10,,1735.0,571.0,461943.0,809.00700525394,0.957791970536224,0.0109799799878788,0.0,9.05848349,825.0,1841.0,36.9534026994405,15.30935296,68031.21436967
2011-12-11,,1719.0,600.0,554998.0,924.996666666667,0.957157175463976,0.0222361733490566,0.0,18.856275,848.0,2043.0,39.5809435878267,16.0,80863.86774993
2011-12-12,,1760.0,597.0,502456.0,841.634840871022,0.915472299052897,0.016193854775353,0.0,12.61501287,779.0,1802.0,47.3597545594229,16.0,85342.27771608
2011-12-13,,1444.0,355.0,426143.0,1200.40281690141,0.91547229905289,0.0162707870187394,0.0,9.55095198,587.0,1171.0,94.4226684122289,10.9532956,110568.94471072
2011-12-14,,1404.0,378.0,394944.0,1044.8253968254,0.915472299052891,0.0190193144684385,0.0,11.44962731,602.0,1173.0,41.2047362204348,11.066054,48333.15558657
2011-12-15,,1607.0,484.0,363150.0,750.309917355372,0.915472299052895,0.0162276039780521,0.0,11.8299233,729.0,1409.0,38.9061323096026,11.28076605,54818.74042423
2011-12-16,,1891.0,601.0,445552.0,741.351081530782,0.783831595620305,0.0167422413642214,0.0,13.00872154,777.0,1534.0,40.354956230176,10.61625121,61904.50285709
2011-12-17,,1715.0,590.0,441431.0,748.18813559322,0.721560380516166,0.016593423019432,0.0,11.101,669.0,1321.0,55.3059605369644,10.438793,73059.17386933
2011-12-18,,1942.0,635.0,633615.0,997.818897637795,0.721560380516166,0.0299938983185841,0.0,23.72517357,791.0,1559.0,82.4071070905709,11.98843304,128472.6799542
2011-12-19,,1776.0,539.0,513979.0,953.578849721707,0.73696426113225,0.028192138308525,0.0,20.83399021,739.0,1457.0,60.0548539695264,11.00530894,87499.9222336
2011-12-20,,1869.0,555.0,475087.0,856.012612612613,0.774782762901225,0.0207433040052356,0.0,15.84788426,764.0,1501.0,70.3308131199067,11.002902,105566.55049298
2011-12-21,,1904.0,641.0,458757.0,715.689547581903,0.774782762901225,0.0178239997643979,0.0,13.61753582,764.0,1512.0,40.2068742121296,11.872977165,60792.79380874
2011-12-22,,2078.0,752.0,520222.0,691.784574468085,0.785586539193571,0.0140616211403509,0.0,11.22117367,798.0,1572.0,67.7900106529008,11.896318865,106565.89674636
2011-12-23,,1740.0,399.0,409472.0,1026.24561403509,0.867105942126784,0.0148478589162562,0.0,12.05646144,812.0,1590.0,55.4718406682704,12.259566395,88200.22666255
2011-12-24,,1374.0,283.0,311900.0,1102.12014134276,0.867105942126784,0.0285615215372168,0.0,17.65102031,618.0,1221.0,47.1839040916953,10.10371245,57611.54689596
2011-12-25,,1302.0,275.0,254373.0,924.992727272727,0.867105942126784,0.024026195952381,0.0,14.12740322,588.0,1134.0,38.541618935679,10.551445,43706.19587306
2011-12-26,,1400.0,329.0,293898.0,893.306990881459,0.867105942126784,0.0246517325238095,0.0,15.53059149,630.0,1249.0,39.354410673707,10.83277197,49153.65893146
2011-12-27,,1742.0,344.0,356752.0,1037.06976744186,0.867105942126784,0.0295667805225989,0.0,20.93328061,708.0,1388.0,44.3609498920533,11.247299365,61572.99845017
2011-12-28,,1652.0,434.0,395206.0,910.612903225806,0.752589869078365,0.0283048691172414,0.0,20.52103011,725.0,1435.0,48.1771173346411,10.19390259,69134.16337521
2011-12-29,,2824.0,1200.0,799513.0,666.260833333333,0.501664944310494,0.0214022734305151,0.0,22.02293936,1029.0,2034.0,64.9545822031662,11.72145399,132117.62020124
2011-12-30,,2589.0,990.0,700326.0,707.4,0.678302561508223,0.0180572772737069,0.0,16.75715331,928.0,1837.0,60.1905926157866,11.6177311,110570.1186352
2011-12-31,,1770.0,570.0,436295.0,765.429824561404,1.06576572181295,0.0107485165714286,0.0,7.5239616,700.0,1376.0,77.5339462712355,13.460027835,106686.71006922
2012-01-01,,1683.0,564.0,574338.0,1018.32978723404,1.06576572181295,0.0352056038377535,0.0,22.56679206,641.0,1266.0,93.3036988965403,12.596871755,118122.48280302
2012-01-02,,1997.0,632.0,472299.0,747.308544303797,1.06921474051203,0.0158564665887208,0.0,11.52765121,727.0,1431.0,75.1939480865129,11.76303909,107602.5397118
2012-01-03,,1954.0,628.0,480927.0,765.807324840764,1.10209538544329,0.017701860012987,0.0,13.63043221,770.0,1522.0,48.8761377573982,11.00690488,74389.48166676
2012-01-04,,1974.0,634.0,460492.0,726.328075709779,1.10209538544329,0.0140704645103448,0.0,10.20108677,725.0,1426.0,57.473412659986,10.6801893,81957.08645314
2012-01-05,,2018.0,631.0,563837.0,893.561014263075,1.10209538544329,0.0238304351061008,0.0,17.96814807,754.0,1490.0,59.2463933994228,10.925770875,88277.12616514
2012-01-06,,1781.0,538.0,566430.0,1052.843866171,1.19835457509957,0.0251261633081571,0.0,16.63352011,662.0,1306.0,67.829072881539,11.79406897,88584.76918329
2012-01-07,,1515.0,440.0,316702.0,719.777272727273,1.21112158341187,0.018449088637138,0.0,10.82961503,587.0,1162.0,31.2366110346213,8.2625653,36296.94202223
2012-01-08,,1239.0,279.0,260606.0,934.071684587814,1.21112158341187,0.0278316156804734,0.0,14.11062915,507.0,1002.0,41.484179562994,10.68735933,41567.14792212
2012-01-09,,1073.0,199.0,201352.0,1011.81909547739,1.21112158341188,0.0302365339812646,0.0,12.91100001,427.0,846.0,30.1994258361348,11.36965947,25548.71425737
2012-01-10,,1116.0,194.0,306716.0,1581.01030927835,1.21112158341188,0.0413376725219298,0.0,18.84997867,456.0,901.0,99.9240382531077,10.71580198,90031.55846605
2012-01-11,,1123.0,245.0,251432.0,1026.25306122449,1.21112158341188,0.0292569578674948,0.0,14.13111065,483.0,956.0,29.0649987443515,12.18572834,27786.1387996
2012-01-12,,1840.0,561.0,626484.0,1116.72727272727,0.834287299663031,0.0308287523234917,0.0,24.01559806,779.0,1546.0,60.0263901678072,12.900032535,92800.79919943
2012-01-13,,2486.0,1021.0,657981.0,644.447600391773,0.650368179743168,0.0222726572610723,0.0,19.10993993,858.0,1700.0,56.9702951304235,13.4052715,96849.50172172
2012-01-14,,2177.0,853.0,506707.0,594.029308323564,0.786477570883349,0.0182969565972222,0.0,13.17380875,720.0,1428.0,59.3067329709874,12.649503,84690.01468257
2012-01-15,,1307.0,323.0,285281.0,883.222910216718,1.14441631013708,0.0248065002433628,0.0,11.21253811,452.0,889.0,99.8982487914173,12.44180698,88809.54317557
2012-01-16,,1442.0,315.0,279747.0,888.085714285714,1.14441631013708,0.0304855411395349,0.0,13.10878269,430.0,847.0,57.6367428616411,13.62900616,48818.32120381
2012-01-17,,1079.0,258.0,199238.0,772.240310077519,1.14441631013708,0.0262929967904509,0.0,9.91245979,377.0,744.0,44.3508204529167,11.936686025,32997.01041697
2012-01-18,,1090.0,237.0,203708.0,859.527426160338,1.14441631013708,0.0348626895543175,0.0,12.51570555,359.0,705.0,73.9793394895887,10.56901104,52155.43434016
2012-01-19,,837.0,169.0,445313.0,2634.98816568047,1.14441631013708,0.169473620170213,0.0,39.82630074,235.0,460.0,68.3563566658043,12.836429755,31443.92406627
2012-01-20,,892.0,217.0,149886.0,690.718894009217,1.14441631013708,0.0303187251394422,0.0,7.61000001,251.0,487.0,112.309705777372,12.13724412,54694.82671358
2012-01-21,,951.0,226.0,199153.0,881.20796460177,1.14441631013708,0.0339945780212014,0.0,9.62046558,283.0,552.0,106.215442953877,13.03621674,58630.92451054
2012-01-22,,1278.0,411.0,288640.0,702.287104622871,0.578583201961682,0.0484153515343915,0.0,18.30100288,378.0,742.0,42.1625013246765,12.236597095,31284.57598291
2012-01-23,,1648.0,547.0,340114.0,621.780621572212,0.524263223576843,0.0291039098962656,0.0,14.02808457,482.0,955.0,50.1461315865759,13.325504,47889.55566518
2012-01-24,,1451.0,440.0,290592.0,660.436363636364,0.524263223576844,0.0355034830663616,0.0,15.5150221,437.0,864.0,86.4922006115278,11.614862,74729.26132836
2012-01-25,,1685.0,576.0,346730.0,601.961805555556,0.524263223576843,0.0305383877351248,0.0,15.91050001,521.0,1029.0,79.9222376085131,13.65248115,82239.98249916
2012-01-26,,1777.0,601.0,399359.0,664.490848585691,0.475447667325398,0.0381822415120275,0.0,22.22206456,582.0,1144.0,101.985589749362,11.872827525,116671.51467327
2012-01-27,,2004.0,642.0,463221.0,721.528037383178,0.468167335800325,0.0312960090923077,0.0,20.34240591,650.0,1279.0,304.271731064918,12.17203448,389163.54403203
2012-01-28,,2417.0,904.0,570536.0,631.12389380531,0.475030098327916,0.0309398853074028,0.0,24.65908859,797.0,1576.0,79.5939983133629,12.002089565,125440.14134186
2012-01-29,,2400.0,1032.0,543820.0,526.957364341085,0.585222757025622,0.0216440287897126,0.0,14.30670303,661.0,1308.0,68.8978685317737,13.48229188,90118.41203956
2012-01-30,,2257.0,962.0,571570.0,594.147609147609,0.599655544834359,0.0196796216071429,0.0,12.12264691,616.0,1212.0,130.000512758457,16.470832455,157560.62146325
2012-01-31,,1361.0,361.0,278397.0,771.182825484765,1.03310475289667,0.0232627412984055,0.0,10.21234343,439.0,860.0,90.2565524753372,12.1098874,77620.63512879
2012-02-01,,1869.0,474.0,4158151.0,8772.47046413502,1.03310475289668,0.103104466963434,0.0,64.85270972,629.0,109831.0,1.78355702071036,1e-08,195889.85114164
2012-02-02,,2394.0,657.0,7026888.0,10695.4155251142,1.03310475289667,0.0962865974855825,0.0,83.48048002,867.0,192284.0,1.29976173275847,1e-08,249923.38502173
2012-02-03,,2430.0,735.0,9116917.0,12403.968707483,1.01150631797217,0.107657944432548,0.0,100.5525201,934.0,253987.0,0.589048507844614,1e-08,149610.66336193
2012-02-04,,2651.0,864.0,8280277.0,9583.65393518518,0.967506200543303,0.0955908412222222,0.0,94.63493281,990.0,227713.0,0.986022966636248,1e-08,224530.24780164
2012-02-05,,2710.0,873.0,8317293.0,9527.25429553265,0.967506200543303,0.0891317484469697,0.0,94.12312636,1056.0,227876.0,0.653454972787262,1e-08,148906.70537887
2012-02-06,,2295.0,596.0,6357175.0,10666.4010067114,1.39993364801297,0.0770101807594937,0.0,66.92184708,869.0,174411.0,0.782043916457334,1e-08,136397.06151324
2012-02-07,,2411.0,614.0,10401254.0,16940.1530944625,1.42855585831061,0.0812055181754736,0.0,81.44913473,1003.0,292247.0,0.359633507581635,1e-08,105101.81369021
2012-02-08,,2450.0,624.0,8260341.0,13237.7259615385,1.42855585831061,0.0558532986692382,0.0,57.91987072,1037.0,227815.0,1.01037230655707,1e-08,230177.9670183
2012-02-09,,2319.0,567.0,1393325.0,2457.36331569665,1.46754229537697,0.0276513263034188,0.0,25.88164142,936.0,26756.0,5.2120285448718,1e-08,139453.03574659
2012-02-10,,2189.0,538.0,862298.0,1602.7843866171,1.4920768635308,0.0208370753808354,0.0,16.96137936,814.0,13562.0,7.35193898596815,1e-08,99706.9965277
2012-02-11,,2240.0,624.0,533687.0,855.267628205128,1.49207686353079,0.0246551119770115,0.0,21.44994742,870.0,1751.0,63.7675051215762,11.572727,111656.90146788
2012-02-12,,2256.0,608.0,580811.0,955.28125,1.49805203950828,0.0242682630691824,0.0,19.29326914,795.0,1622.0,80.3605189522256,10.691529,130344.76174051
2012-02-13,,2071.0,617.0,555802.0,900.813614262561,1.52769359876916,0.0222535131506849,0.0,16.2450646,730.0,1471.0,77.1369123887016,11.82854485,113468.39812378
2012-02-14,,2058.0,599.0,552266.0,921.979966611018,1.52769359876916,0.0216572349358974,0.0,16.89264325,780.0,1565.0,118.415138782243,11.571161,185319.69219421
2012-02-15,,1849.0,616.0,486247.0,789.362012987013,1.52769359876916,0.0266160380398671,0.0,16.0228549,602.0,1212.0,88.5721486651815,10.84031805,107349.4441822
2012-02-16,,2078.0,570.0,616298.0,1081.22456140351,1.58331866521093,0.0299766204427083,0.0,23.0220445,768.0,1556.0,70.5556222538753,12.798292565,109784.54822703
2012-02-17,,1981.0,589.0,563739.0,957.112054329372,1.59266550014581,0.0233520630748299,0.0,17.16376636,735.0,1489.0,73.5879360780793,12.21069286,109572.43682026
2012-02-18,,1991.0,608.0,507715.0,835.057565789474,1.59266550014581,0.0161039463179916,0.0,11.54652951,717.0,1457.0,54.542854520755,10.79428947,79468.93903674
2012-02-19,,2042.0,624.0,601916.0,964.608974358974,1.62836932946901,0.0296061068774194,0.0,22.94473283,775.0,1565.0,50.7694579980703,10.2983341,79454.20176698
2012-02-20,,1978.0,569.0,565024.0,993.01230228471,1.6687036895577,0.0196988748245614,0.0,15.71970211,798.0,1604.0,271.151557885561,10.42710539,434927.09884844
2012-02-21,,2111.0,632.0,571772.0,904.70253164557,1.6687036895577,0.0247427972911392,0.0,19.54680986,790.0,1595.0,156.506941097969,10.823593,249628.57105126
2012-02-22,,1908.0,584.0,462888.0,792.616438356164,1.67493282850877,0.0197500167948718,0.0,13.86451179,702.0,1428.0,113.548138158487,10.39100048,162146.74129032
2012-02-23,,2428.0,638.0,715290.0,1121.14420062696,1.72737815967738,0.0508460409833795,0.0,36.71084159,722.0,1462.0,683.072289586915,8.892189835,998651.68737607
2012-02-24,,1692.0,498.0,412899.0,829.114457831325,1.72737815967739,0.0249385273265651,0.0,14.73866965,591.0,1176.0,30.225501179898,10.077354025,35545.18938756
2012-02-25,,1772.0,545.0,619255.0,1136.24770642202,1.72737815967739,0.071662551402439,0.0,35.25797529,492.0,1002.0,207.883755284461,9.29200473,208299.52279503
2012-02-26,,1656.0,609.0,398193.0,653.847290640394,1.7355361112626,0.0226081672088353,0.0,11.25886727,498.0,981.0,70.3477544397452,9.79025384,69011.14710539
2012-02-27,,1449.0,432.0,423459.0,980.229166666667,1.74216444692559,0.0403737370449679,0.0,18.8545352,467.0,915.0,61.6698887190055,10.761064,56427.94817789
2012-02-28,,1502.0,481.0,436145.0,906.746361746362,1.74216444692559,0.0480994376844262,0.0,23.47252559,488.0,1036.0,39.5275755205309,10.14219299,40950.56823927
2012-02-29,,1473.0,382.0,533603.0,1396.8664921466,1.74216444692559,0.0688606740688259,0.0,34.01717299,494.0,970.0,140.593960647979,11.024884,136376.14182854
2012-03-01,,1711.0,489.0,555502.0,1135.99591002045,1.66124370641858,0.0365671598755832,0.0,23.5126838,643.0,1266.0,62.8421839499447,11.318451285,79558.20488063
2012-03-02,,2192.0,753.0,710953.0,944.160690571049,1.36168134973403,0.0264267571411902,0.0,22.64773087,857.0,1696.0,40.7043946224292,12.0674039,69034.65327964
2012-03-03,,2294.0,967.0,619954.0,641.110651499483,1.36168134973402,0.0182868682019978,0.0,16.47646825,901.0,1783.0,48.0791173595569,12.7235244,85725.06625209
2012-03-04,,1634.0,743.0,475618.0,640.131897711978,1.87275582749628,0.0202649846115702,0.0,12.26031569,605.0,1193.0,94.1900651859514,10.82064624,112368.74776684
2012-03-05,,1333.0,480.0,305371.0,636.189583333333,2.05084348580905,0.0207405801904762,0.0,8.71104368,420.0,822.0,49.2793551223236,12.486359005,40507.62991055
2012-03-06,,1442.0,467.0,477029.0,1021.47537473233,2.05084348580905,0.0539012786393089,0.0,24.95629201,463.0,911.0,54.4129696971021,12.7281344,49570.21539406
2012-03-07,,1372.0,336.0,294175.0,875.520833333333,2.05084348580904,0.0315585517567568,0.0,16.34732981,518.0,1087.0,93.2391717720699,10.14340898,101350.97971624
2012-03-08,,1403.0,410.0,538183.0,1312.64146341463,1.84600775083054,0.0760231158208955,0.0,35.65484132,469.0,959.0,131.476365675996,10.55098796,126085.83468328
2012-03-09,,1541.0,398.0,326678.0,820.798994974874,1.6824985237863,0.0247791652263374,0.0,12.0426743,486.0,1000.0,82.42963551687,10.766154075,82429.63551687
2012-03-10,,1422.0,368.0,318881.0,866.524456521739,1.6824985237863,0.035288764494382,0.0,15.7035002,445.0,921.0,59.640647627937,10.31645488,54929.03646533
2012-03-11,,1563.0,443.0,344529.0,777.717832957111,1.6824985237863,0.0307366072124756,0.0,15.7678795,513.0,1050.0,41.789976179,10.56800603,43879.47498795
2012-03-12,,1522.0,413.0,534905.0,1295.16949152542,1.6824985237863,0.0680064545353982,0.0,30.73891745,452.0,934.0,33.5525496854283,10.337261,31338.08140619
2012-03-13,,1914.0,652.0,529458.0,812.052147239264,1.3231150454282,0.044274525443686,0.0,25.94487191,586.0,1197.0,98.0666221632749,10.83776598,117385.74672944
2012-03-14,,2334.0,758.0,14903970.0,19662.2295514512,1.20036266393141,0.0273053157486631,0.0,20.42437618,748.0,423719.0,0.138002496834293,1e-08,58474.27995613
2012-03-15,,2832.0,663.0,41470515.0,62549.7963800905,1.20036266393141,0.0314601167412451,0.0,32.34100001,1028.0,1203982.0,0.399672855379291,1e-08,481198.92376527
2012-03-16,,1674.0,602.0,472628.0,785.09634551495,1.41791023880772,0.0420369786523438,0.0,21.52293307,512.0,1008.0,189.405940465843,13.047302475,190921.18798957
2012-03-17,,1548.0,563.0,360360.0,640.071047957371,1.46600899268504,0.0265801171171171,0.0,11.801572,444.0,883.0,62.1770882224009,14.70692656,54902.36890038
2012-03-18,,1857.0,651.0,510542.0,784.242703533026,1.46600899268504,0.0387030212802768,0.0,22.3703463,578.0,1141.0,111.276329840307,11.74738702,126966.29234779
2012-03-19,,2185.0,723.0,645731.0,893.12724757953,1.53645567738528,0.0300378000564972,0.0,21.26676244,708.0,1396.0,163.243613243589,12.612855055,227888.08408805
2012-03-20,,1954.0,701.0,598219.0,853.379457917261,1.58903544929924,0.0326180256612184,0.0,21.95193127,673.0,1331.0,81.7777925684448,13.351146,108846.2419086
2012-03-21,,2092.0,717.0,599889.0,836.665271966527,1.58903544929924,0.0345781690422535,0.0,24.55050002,710.0,1404.0,79.285053550463,13.07277752,111316.21518485
2012-03-22,,1744.0,570.0,660604.0,1158.95438596491,1.84288413174632,0.0416295211284722,0.0,23.97860417,576.0,1137.0,116.701581161882,15.12815858,132689.69778106
2012-03-23,,1799.0,513.0,452533.0,882.130604288499,1.96388972130658,0.0149730497050938,0.0,11.16989508,746.0,1481.0,205.098478083464,11.0296272,303750.84604161
2012-03-24,,1518.0,509.0,362940.0,713.045186640471,1.96388972130658,0.0284658046303502,0.0,14.63142358,514.0,1016.0,148.207587051634,16.84052711,150578.90844446
2012-03-25,,1492.0,467.0,481966.0,1032.04710920771,1.96388972130657,0.0463523622047244,0.0,23.547,508.0,998.0,76.1915097010721,14.02741701,76039.12668167
2012-03-26,,1581.0,551.0,458721.0,832.524500907441,1.77905218110336,0.0366129032258065,0.0,20.43,558.0,1106.0,54.8149127578029,15.37422092,60625.29351013
2012-03-27,,1901.0,580.0,564098.0,972.58275862069,1.7154861002042,0.0553071152283465,0.0,35.12001817,635.0,1259.0,124.941369878348,11.759034,157301.18467684
2012-03-28,,1725.0,597.0,441671.0,739.817420435511,1.7154861002042,0.0247413994250871,0.0,14.20156327,574.0,1131.0,47.4301630556852,12.69120443,53643.51441598
2012-03-29,,1752.0,635.0,404244.0,636.604724409449,1.72605537651679,0.0337417203853565,0.0,17.51195288,519.0,1030.0,172.310758074981,15.537042785,177480.08081723
2012-03-30,,1893.0,590.0,526360.0,892.135593220339,1.74806615097361,0.0470514707352941,0.0,25.59600008,544.0,1075.0,129.82303730427,15.57446937,139559.76510209
2012-03-31,,1658.0,565.0,415540.0,735.469026548673,1.74806615097361,0.0356802789043825,0.0,17.91150001,502.0,987.0,108.148248978399,12.75153102,106742.32174168
2012-04-01,,1845.0,581.0,473873.0,815.616179001721,1.74806615097361,0.0485884484476534,0.0,26.91800044,554.0,1097.0,89.1936127118231,10.750573,97845.39314487
2012-04-02,,1621.0,542.0,404032.0,745.446494464945,1.77996936574595,0.0298608871370968,0.0,14.81100002,496.0,984.0,182.102084071128,14.898356395,179188.45072599
2012-04-03,,1522.0,542.0,358164.0,660.819188191882,1.78501389115868,0.0265327318855932,0.0,12.52344945,472.0,928.0,46.363041546681,12.77652851,43024.90255532
2012-04-04,,1742.0,507.0,340990.0,672.564102564103,1.78501389115868,0.0321196532289628,0.0,16.4131428,511.0,1005.0,524.89211947008,11.68520481,527516.58006743
2012-04-05,,1541.0,477.0,320941.0,672.832285115304,1.78501389115868,0.03603880398,0.0,18.01940199,500.0,985.0,59.0358245771269,10.54939659,58150.28720847
2012-04-06,,1663.0,559.0,378050.0,676.296958855098,1.59645232747771,0.0444960659821429,0.0,24.91779695,560.0,1107.0,37.8993603541734,10.82505299,41954.59191207
2012-04-07,,1597.0,615.0,357473.0,581.256910569106,1.58872727272728,0.0315372620250522,0.0,15.10634851,479.0,947.0,60.193077339641,14.36064798,57002.84424064
2012-04-08,,1686.0,628.0,446758.0,711.398089171975,1.58872727272728,0.0380719413419118,0.0,20.71113609,544.0,1071.0,47.0002659714846,12.56686098,50337.28485546
2012-04-09,,1682.0,620.0,392662.0,633.325806451613,1.64779576010683,0.0289914163090129,0.0,13.51,466.0,916.0,55.0313119481768,15.33090766,50408.68174453
2012-04-10,,1917.0,660.0,552023.0,836.398484848485,1.68409826797552,0.0492283044334975,0.0,29.9800374,609.0,1200.0,61.2928613300333,12.933468395,73551.43359604
2012-04-11,,1709.0,525.0,398356.0,758.773333333333,1.68409826797552,0.0469487753297683,0.0,26.33826296,561.0,1094.0,111.739121080475,12.009922695,122242.59846204
2012-04-12,,1806.0,575.0,426501.0,741.740869565217,1.69417922647245,0.0449770579252336,0.0,24.06272599,535.0,1050.0,107.5843280808,11.45876812,112963.54448484
2012-04-13,,1723.0,574.0,432347.0,753.217770034843,1.72938382372343,0.0492334688541667,0.0,28.35847806,576.0,1135.0,85.8936242902291,10.43255499,97489.26356941
2012-04-14,,1853.0,551.0,394720.0,716.370235934664,1.72938382372343,0.0498328631417625,0.0,26.01275456,522.0,1026.0,178.585049979405,10.58356299,183228.26127887
2012-04-15,,1539.0,548.0,322565.0,588.622262773723,1.72938382372343,0.0397222473206751,0.0,18.82834523,474.0,933.0,90.8569315687353,11.2733709,84769.51715363
2012-04-16,,1635.0,580.0,460895.0,794.646551724138,1.71155873491816,0.0520424476923077,0.0,27.0620728,520.0,1022.0,87.6442450677495,13.469372625,89572.41845924
2012-04-17,,1540.0,555.0,394034.0,709.971171171171,1.70105902507397,0.0461090472168906,0.0,24.0228136,521.0,1026.0,97.5674401288012,11.15299644,100104.19357215
2012-04-18,,1649.0,554.0,394788.0,712.613718411552,1.70105902507397,0.0386701781156716,0.0,20.72721547,536.0,1050.0,122.020878741086,11.19636981,128121.92267814
2012-04-19,,1493.0,542.0,349244.0,644.361623616236,1.70105902507397,0.036855061995842,0.0,17.72728482,481.0,945.0,66.8827776599788,11.287428,63204.22488868
2012-04-20,,1443.0,539.0,327482.0,607.573283858998,1.61734945705825,0.0281103045205479,0.0,12.31231338,438.0,860.0,181.795876628942,11.23114257,156344.45390089
2012-04-21,,1374.0,507.0,436827.0,861.591715976331,1.61734945705825,0.0434064182386364,0.0,15.27905922,352.0,693.0,51.0986530499278,10.82661426,35411.3665636
2012-04-22,,1532.0,536.0,320451.0,597.856343283582,1.61734945705825,0.0300271354761905,0.0,12.6113969,420.0,827.0,90.012474622237,10.61957358,74440.31651259
2012-04-23,,1579.0,549.0,451886.0,823.107468123862,1.59024264099934,0.045151707826087,0.0,20.7697856,460.0,897.0,91.8849983407692,11.60735759,82420.84351167
